MC_Stationary,TD_Stationary,MC_Shift,TD_Shift
-210.58724301337236,-136.82691647481477,-74.55457105696065,-47.67774650783187
-253.55492935680886,-184.33137118203595,-47.69323337651984,-44.673171462969535
-184.48516690299545,-133.12451553513327,-89.4440351003291,-54.60754051845479
-260.9357136036411,-180.10385563771894,-46.34967045142982,-44.65072399033929
-92.8269567201272,-121.60157713692536,-94.11795883668569,-54.233321095776326
-164.98912635505513,-152.4997009641711,-51.45181545415567,-73.7391876181184
-162.7418577275157,-161.83260819470453,-50.786519880083326,-40.96631568499613
-181.58224297465497,-159.12355126758706,-106.03525170463216,-36.678043567340104
-705.3567151797286,-108.55563515232237,-126.88667395608518,-51.43590177826319
-280.6436786187316,-133.059320807831,-141.4213203961678,-46.59729466412899
-1558.0172299753508,-117.60782783692608,-83.37405637365194,-40.265518955755276
-295.7722866509906,-162.5460076358799,-146.15208938583748,-52.326883642242095
-909.9783729825557,-95.88548699399895,-147.73531097122643,-37.21571962422511
-349.5735650217485,-107.1340031887585,-129.6529559614989,-45.74955773643215
-336.48819549034727,-159.37698448728844,-95.47696343171168,-48.56459435452782
-359.7080536733971,-197.7702809313124,-165.09677295791164,-37.78903127104073
-372.7682011163067,-214.62666515940734,-111.96214997847126,-40.60542494956753
-394.93496778915096,-192.10369792240542,-49.77853698444216,-70.46774099996986
-114.85919383120769,-174.64198413011349,-94.84607853869707,-58.81391593353444
-188.23101437782321,-159.82365439644605,-104.21487517380885,-49.44539268514533
-137.79383382350252,-203.50282182298497,-136.48392385788773,-46.95222483951747
-1015.1592395287298,-145.59282974544396,-101.87524269717338,-74.51923846804863
-220.15338872316028,-181.79813479070384,-154.48956638295718,-53.56929365734704
-99.06415689804373,-103.30742330761478,-43.59732069714855,-49.38767970814465
-1087.0430079426249,-103.45555961294059,-157.25169480732484,-52.25906161992908
-397.4162995936999,-191.54273219741415,-38.136698348724885,-56.57222680935528
-333.1006664296825,-195.19134205748617,-130.96045171923802,-49.58762267128439
-1052.33508536383,-151.81419209154643,-161.83053505124317,-137.4462284899961
-217.96160812859065,-279.3973696713394,-40.20640938658206,-123.00568662567639
-141.44554573580382,-155.9480163904817,-68.2784046032159,-111.46119315139048
-284.59245156592766,-129.36548224136385,-144.1596146188304,-36.0
-280.9956849587594,-164.08122565301895,-103.11962710733592,-45.634244187829985
-538.870414928214,-147.7225805912006,-48.08906429610205,-35.19047719225096
-221.76922350729808,-208.65447030695626,-82.14420495078147,-37.97457949181195
-330.2721729242548,-200.67611356917652,-49.44706303255514,-51.96955304942719
-320.8171197517591,-143.64610544897852,-48.682147855409276,-43.619548335381005
-374.67666346153135,-181.80386107949505,-145.7005558044409,-77.40700798291971
-303.348110047071,-269.5640268383621,-125.44545287088381,-37.23491821500013
-335.92560024541035,-101.638773831252,-49.23883112911553,-36.07620807421158
-384.18857608721913,-101.60987561892827,-72.84479020084798,-75.91980654327497
-297.5557114607131,-270.4704608620635,-116.83307145064293,-39.08054374493315
-244.87915597539163,-178.61928018612477,-53.33932730807739,-45.165033363580115
-174.33052184307442,-155.11716954114928,-50.257281122251065,-43.60013579076796
-334.2452995153982,-168.53648224898342,-48.064438999248516,-46.28832313895495
-319.0834537913434,-147.14964047439295,-71.93509957214476,-37.26216937897162
-378.9013359129634,-155.6593101970963,-46.647509242332205,-49.59027048858622
-343.5572107452868,-121.71332269818896,-65.26359684909981,-45.14560659302822
-321.92004765503975,-168.9731240563815,-49.4163546111075,-59.75819287704236
-946.4121205745113,-219.8368626774938,-49.92983384398415,-69.22378699443608
-290.3822685907629,-216.26580226748354,-82.15679140997112,-48.861777956771604
-249.2648383205958,-208.87248304540174,-59.356817272120566,-36.122970902139826
-315.2597352032693,-198.4414967068159,-122.61017799444194,-73.40054645473816
-109.35843824743952,-173.62719630649778,-49.98286636876115,-38.01722289625837
-133.47647883281348,-196.04233844186302,-78.63134739880256,-36.03903919527506
-687.4211864361973,-136.82457019082244,-49.602270850816836,-40.80009179606429
-883.1037602944436,-203.09802819828798,-192.89100092476775,-67.59498432272386
-265.3392483377047,-175.01464153149124,-116.25655697362029,-43.096242798658416
-521.8030182368732,-231.6221212603541,-51.91261595529557,-35.35309100625141
-981.9401805093077,-174.931902294187,-89.413493652478,-46.88945661127528
-403.982178427258,-269.0881565499072,-78.1558004140303,-36.466554182038855
-392.30772996019925,-138.90840648595466,-48.10324445051021,-74.61992099673611
-426.94781046782566,-193.24408969685408,-75.51269473987617,-48.5519472119664
-829.8849996246041,-175.85279000213188,-107.07592658468317,-45.047011682857
-1315.1157042645805,-216.38910365232834,-99.29619342405516,-48.84061486599333
-464.4007209774876,-177.5961570740799,-111.79589585196868,-47.73354470428661
-461.3976853608129,-207.13116077878607,-131.57308970749736,-39.11492921096825
-783.4969231197633,-278.94309614770407,-159.63482267629848,-43.3059978933498
-1512.3976933557406,-293.5269542110276,-111.17189559325507,-46.148627193825
-702.6936570706933,-215.949725468976,-128.88941505806542,-40.64582656489511
-201.876698173681,-255.0086094172845,-84.96111187778428,-34.130944450849526
-239.92689911603674,-229.93641763348683,-95.81582397293681,-73.12433280012922
-338.5169852453011,-228.7749967780725,-51.08760225842078,-40.53934034345511
-198.69221538716866,-214.79032882634817,-50.7008268165011,-48.25094966301082
-702.5467482605068,-179.43650333970785,-49.94375079930666,-36.496886916665865
-342.1175000154163,-218.72252268639718,-158.3571069918064,-47.93942626683247
-591.9397144052059,-204.08292587880047,-163.42940495773658,-76.73152983286646
-230.55893252342256,-217.42842847611473,-139.67593993978915,-39.83939201790895
-277.99520130546375,-171.46198318570242,-100.51079684320496,-39.851490003814035
-1005.8739607024648,-136.3236483973841,-130.38032033227103,-47.42561632451098
-251.12509521791523,-119.54701719886224,-40.62030850378867,-51.89143448737697
-276.0381781574645,-155.76584668283493,-60.39531184352721,-50.661243058775746
-760.4482407304746,-108.7657762179607,-114.65642017737727,-101.42878415114293
-929.4947004779997,-211.36768147563984,-143.68919111221783,-96.42944258908446
-216.40016767492347,-227.35605372818054,-70.10963352088194,-89.24822695929205
-252.1169624320268,-291.84892202126963,-56.79707103907029,-49.66256437291914
-285.57630501328765,-285.1229306555225,-122.40130750820015,-40.60773304781779
-262.8310739250036,-139.75985520899738,-116.86436375653463,-59.1606850408979
-245.2969140265339,-152.23375646697255,-147.38804982139152,-53.10008210056481
-286.33491181011544,-239.83186116025348,-35.28643894701689,-51.266085302611536
-257.451071876562,-253.23724035635541,-70.5589883593473,-50.59366558860885
-215.17990619807057,-162.23113509545686,-60.56800832038993,-61.054817042101895
-299.2538509882878,-134.880654202532,-178.05936976536694,-51.16930499294888
-277.91392609249806,-136.207818584957,-176.47870473292699,-51.74825718239133
-268.20238532759737,-271.66352851408385,-146.25733425630227,-80.38450347717233
-220.12542281686376,-147.74321694451356,-78.41645548729497,-34.409484082035725
-251.60217416759497,-141.46637248925748,-45.59464227581195,-36.14730961665188
-206.67228097867374,-230.43256431557373,-147.45015576393428,-57.02156578019661
-231.29340018884824,-195.53249825754392,-172.47436550409057,-79.35090283041464
-276.80006630366745,-164.86184857696117,-122.4423845706327,-51.51121602348194
-269.5800023965473,-174.2512512969279,-125.56617997961382,-68.00141871693111
-261.7039636251223,-182.72685169581712,-150.94139377136122,-66.81340361675575
-275.684359666626,-169.98795406519113,-71.81437424705956,-49.66516828343273
-260.69706849179846,-135.80007652476357,-41.12191771537052,-37.082646738017694
-210.68722751696293,-113.38196792690769,-37.024193241057176,-42.87586022760449
-585.3316790944357,-105.19367966077047,-136.00484409050307,-38.77735744443152
-206.16391833302782,-58.21617887677284,-110.72148714675629,-46.419496929426344
-284.67629069548786,-198.00620260963714,-40.30674093584709,-37.56272180524849
-254.30755099939915,-205.43273556887453,-147.4749926522501,-51.01755402859688
-189.0825642627812,-68.72479398113643,-35.021390501327105,-50.04505316944461
-264.46813417340235,-197.00111588279893,-90.79836123433344,-42.36928969644037
-234.51087151665647,-222.74555725094024,-36.52866288281248,-63.61153057678385
-241.3328717192772,-162.48458418992308,-57.3190884764002,-42.27694256530711
-230.3552089824598,-141.16294158544494,-96.84492773515544,-46.17949163090334
-1553.912142985297,-176.9858572412361,-36.4503959334712,-46.10642321240274
-269.44272831353885,-238.48288115152243,-72.44010908602655,-59.21955679796752
-268.1549594189798,-184.015061185059,-149.52318620676573,-46.61718016326845
-274.16216792274656,-192.31662650562524,-117.67772404798464,-42.30369486285889
-256.40782651211276,-155.42778973019085,-95.06284233639761,-62.246590377907864
-247.65942647606494,-220.3482328715188,-86.0643330504547,-45.084224796113375
-563.2110866087536,-148.26642243473566,-149.9176240912172,-51.452554176508485
-232.36677654671968,-134.7051377941097,-117.60164309790335,-41.84667647766782
-235.8317967571302,-192.83888107347502,-58.989747421726136,-58.2620256440415
-269.79333462221035,-148.11603847257143,-78.02613625447118,-39.81149318429159
-253.75532893338897,-145.71273738268607,-99.52326757594193,-50.8049882391499
-227.97001998972996,-311.40116100588176,-40.99745054709024,-86.53701365961876
-249.15420703588984,-109.26464554182499,-86.37839628555511,-46.003497670947475
-268.4024470956394,-114.5492330507731,-103.42793264610341,-35.92469645713982
-275.0256952458358,-132.69918822876983,-134.60382841804307,-52.34061285554872
-253.7325897289804,-85.98891036658617,-107.49908175386192,-43.052345426490014
-184.74362797913722,-134.05991848059833,-52.53001318163921,-64.5668279082752
-289.4731831299048,-130.31096861162055,-92.88075613010285,-59.95551475716904
-239.05908398344633,-173.25921162384066,-119.49626486486471,-43.6121242702589
-313.31061796738715,-181.82304918020085,-84.35814859719623,-42.612088272722936
-280.8884722768005,-106.5829500622801,-156.80259821255666,-40.369404442797105
-244.89031809454394,-94.82158069132566,-90.90296230056268,-48.17817617936587
-266.8067877848915,-166.72879618856277,-139.32053898608856,-59.342692389388105
-303.71098693412,-198.98394893072913,-101.30466319245792,-36.3758691289209
-154.69404747507247,-171.60989704474923,-90.2104954145992,-62.01093235862176
-231.73597956956093,-248.37678853683082,-82.39835946340321,-42.795588972121806
-234.32937405797125,-136.69537979153267,-37.25794500917146,-48.64423493655044
-270.8235315511929,-166.36902421038008,-35.75920822100956,-53.93164792982564
-219.1696957793103,-150.85800106526824,-71.08096053973509,-57.106073666303736
-189.7320550123822,-275.6332001341764,-51.75887836370694,-59.13908734283441
-289.7731099135533,-129.65729506139823,-113.4870607796295,-45.52725006579315
-173.6562702090665,-135.21051007104137,-159.04461237673678,-55.09262878706034
-309.90497038330625,-128.64893150757626,-73.2558671301478,-72.50705985038836
-263.47054745846776,-235.2070599480811,-171.364659963434,-35.388006878881754
-247.10988274215862,-143.22830806003765,-83.15485403897841,-37.52933728606619
-261.76615641366504,-96.57613990688765,-110.43316413859316,-51.59522584520455
-311.0775410501177,-306.80001317650454,-61.33704636551892,-48.981178164185664
-286.90053685594836,-142.49271330130364,-37.54292179934168,-45.618979997964
-277.5940006696765,-193.12748168688364,-112.87304750126933,-43.392976143825635
-286.38182416222844,-163.64089408631784,-56.728372219588266,-53.7915885279099
-255.9689061608439,-201.24964770357258,-136.85334122005457,-64.14674133121471
-229.28239889777578,-214.36271896309736,-153.8468442579623,-55.50063506947481
-210.85628077529745,-217.76889427666893,-169.67414534657223,-47.949521243138584
-267.6947615892343,-165.05807403280613,-147.58587367348744,-73.53123159724234
-241.23445951249602,-173.19970077965115,-182.9045262050215,-43.27803643238898
-268.3388239026781,-243.39569653775854,-145.69823523363817,-52.05401111974428
-304.906328857462,-169.86221200229372,-44.025697074385846,-70.39054464494899
-236.1911523283961,-212.1012648082973,-127.0105168839651,-53.69867397648081
-284.6975210625527,-193.54315744064235,-97.38044080060011,-52.991715584073944
-245.21253231584944,-116.0154465336386,-163.33755587074882,-45.40449015370017
-273.74894401452593,-86.28018210700169,-37.768487149752936,-47.98561647106291
-545.8629247748285,-165.9252150281607,-56.89361794634647,-60.649812923423546
-284.3281553749195,-258.4449132487862,-54.3407902200988,-42.76160820210951
-306.80333818946843,-173.97576987819187,-42.54008948756807,-48.426055231144666
-255.89106231858443,-167.64542190449833,-110.70509219563743,-73.72992754020045
-291.5649830197559,-116.26210852714973,-57.93594428357559,-38.494423507780304
-247.92423585247312,-169.52230686253128,-147.52863812256263,-37.011023493817255
-258.9480632751625,-309.9802246045435,-77.47276010797435,-56.63756236463113
-180.2299527742023,-144.44439636296823,-125.86479400425439,-64.85109114315779
-281.6399281782184,-116.0068687854506,-115.29327640787787,-43.14231973417299
-235.99860184909016,-180.71526382675276,-83.58127873478092,-48.06081964519254
-265.6760601823968,-163.5422010753092,-37.05144344654263,-35.29921509278255
-307.23349479301737,-175.2577668764356,-85.1427121434532,-39.3681751894316
-175.74639313280795,-156.68582385470205,-115.55666028346158,-70.4141249014178
-205.64444736880603,-108.83318386848694,-54.80175262388069,-61.044326799157844
-246.7639315972665,-99.11018500794296,-40.66926190519577,-48.712956130127175
-223.6206083406326,-112.19984576797977,-74.14191504261103,-51.80385157179268
-255.35343343417784,-208.52313866850406,-56.563105370634105,-51.965400966134865
-154.98939565042704,-138.13338593386894,-40.11720599324824,-64.24179718981927
-178.97766099328254,-216.56137196176178,-38.92262662179599,-71.5399486559156
-227.3085650271649,-153.33246104049275,-147.42694924913806,-70.39130802501398
-349.0165762451849,-123.48521635075258,-189.80552336871102,-57.24091374079893
-476.3195089756572,-253.80359185226587,-40.76037941830932,-50.98453730574729
-1389.099432562787,-271.7420358067136,-39.65189639033074,-37.63331307634579
-330.8662644452254,-170.6427272082615,-119.54030280197927,-58.26065125009152
-257.9238582939611,-123.26786796929355,-39.4101437613717,-53.77641128906796
-271.02049439084635,-114.94892726533865,-131.43130928078727,-43.473360621606275
-819.0690909996488,-88.0030891125997,-100.16921067532229,-50.39635074668023
-1060.4537577090634,-236.64379680626354,-115.8747154595705,-62.97003929942439
-261.4216545229923,-267.11159771160095,-43.94675932155537,-47.957658856880585
-255.01435347513694,-150.6184119166786,-41.16418970429392,-57.92257244823873
-434.20886918444336,-94.00148397715135,-164.36980676645592,-52.74042261392873
-301.9291564069291,-103.69374234931661,-145.0306637518605,-92.53539636847427
-266.05096920079416,-189.98845312389318,-183.3453079364669,-69.701640062009
-230.99042178677604,-165.66493555180017,-98.39916671403549,-58.26018060885538
-276.9519516208378,-312.93749595103617,-147.53743818345689,-50.366970950269256
-233.38321306634066,-107.41128484551801,-153.8829423502467,-95.82691816319826
-235.21711828086927,-86.00931930391349,-178.6779921729024,-87.2208363986658
-303.87311818096396,-219.95579666195232,-162.9643213512786,-60.18535161822346
-247.76894732792763,-153.93041589762944,-127.30174966295687,-55.714650314297124
-263.4523775300613,-197.7576435767418,-98.27263908174682,-59.87963999472613
-278.1223431618835,-229.7751043592654,-125.86432574149504,-52.489558057979856
-880.0397991239887,-133.7555017804499,-93.17469034990228,-66.67135945780547
-304.14433472442914,-205.4064821014411,-37.20391669599434,-95.11776345235927
-986.8218146187091,-128.5378745735631,-44.231348334612456,-69.92530960722804
-346.9629333824713,-215.46369433665822,-121.32555506818031,-87.82994011517886
-351.89637774187463,-125.87887774393292,-57.36825840307988,-80.39544922838661
-359.3852111757657,-154.83053782725747,-37.828985680609804,-58.6074892870991
-294.02846512454886,-135.76255607841418,-53.027804601459906,-62.56770069791158
-231.03434489178431,-148.38872850049594,-91.76094594862997,-102.25911056778406
-161.7460777953519,-147.65127422988473,-101.3007372409509,-52.3965495990916
-331.4861457337927,-177.65173860231565,-100.66728451828261,-104.93047194470078
-149.27899245129984,-223.14848069916093,-134.7644078996664,-87.71056827071288
-269.31903687459396,-154.294765621117,-143.1965731298923,-60.85077951806366
-165.94344763919844,-205.1302347566912,-98.94665418200422,-48.17297126625585
-248.23584293016782,-137.5771179540721,-154.69678040158857,-48.74309487910605
-251.45551739909754,-127.14019858158716,-153.43909551417093,-49.921008056592356
-297.0994986742776,-104.1220830455824,-77.26677018895728,-50.48388314249315
-298.35032564468827,-175.03386649168976,-51.14552254198137,-73.25576389123292
-198.05415281207468,-160.5892909946503,-119.01488550656731,-43.82046697119235
-334.43491633646977,-118.98839209807923,-66.0844885720326,-43.6729459493275
-1188.8808370311135,-192.60401096985206,-137.93196458257114,-105.52636455131575
-197.39963524801848,-137.989741276552,-86.67783500446252,-82.01426471567763
-326.4832469372436,-122.20007045339315,-46.05889972851389,-104.47224764142445
-328.6991211154787,-128.0131755699697,-145.5663805887865,-90.23296285189278
-199.59477554528507,-213.8747570642294,-150.7728030842944,-55.3858770765288
-784.8342351723106,-209.20993759787524,-93.5277691741843,-69.79209055960301
-301.98156567030117,-162.50328519309727,-121.33944292275206,-72.00732400442342
-339.7602106794636,-257.8662788704403,-71.29647862210176,-55.63718735844271
-337.5272634808194,-130.47115122520938,-137.9977059177132,-66.6472440348185
-307.85294192936067,-117.88745965481543,-116.63225125604804,-82.21158280416246
-238.42266506815488,-142.92038066018537,-109.70279779123979,-61.28191715000769
-292.4868718649132,-106.04234599665168,-149.89662615700578,-61.85378989607502
-281.9749650054283,-208.740115747385,-172.77022850370935,-108.32831268573455
-283.8079394269541,-143.43970469586495,-38.0,-42.31077716766993
-978.0367047565363,-187.52682755775825,-158.3739760722794,-85.69637760779145
-878.2051760446902,-188.27942992472646,-141.64182610911183,-59.07175713987844
-305.3108677070371,-143.15172759145577,-165.78023272406605,-52.3576551404824
-341.3962195336964,-245.19928045973967,-121.69617065123246,-87.06507583065692
-322.57744888910855,-83.22752797753091,-122.33872746816206,-81.03844044145424
-535.4477057275732,-229.43122141246658,-91.54368783127524,-47.94482048217929
-336.594668608876,-195.44689909716192,-43.40667219142839,-45.974284342474036
-312.3760838047501,-127.17037561446469,-38.0,-56.8594466873656
-354.1276157205646,-213.10963260902471,-185.47596457365609,-51.63455633235569
-366.22327164255734,-214.09468440505097,-115.14416511874356,-45.682315163784594
-1442.0442198025744,-196.74443947587204,-41.7057522847694,-60.735135754935044
-301.4192868301512,-223.16410523067003,-132.31232255571092,-38.31353278699457
-1058.2292148267807,-139.76649426059507,-160.1966872379613,-101.95302498699269
-331.7571895315726,-82.69969642839752,-102.38907093339776,-40.709960842167966
-308.1400041600791,-163.2735438093648,-178.95114004123383,-42.41245969946299
-328.0188495739905,-191.53364482448762,-46.22768662237846,-58.77723352525206
-224.31275311333565,-150.430569064393,-41.248032227886405,-36.12298911242915
-146.4431561110809,-153.59401962059593,-83.85202666874906,-46.97234397671914
-242.0542856553986,-213.25200602893045,-92.42430144340919,-36.79627117467874
-352.2706741503488,-139.7562745956639,-38.60258371099914,-49.2933221597473
-726.6613027661083,-188.38968813694038,-40.07282960184866,-36.22766195050482
-300.75880506467377,-82.54468557264508,-88.53786326278605,-36.23997599165977
-255.2051567990303,-134.00059602310694,-37.0,-59.90762958931087
-483.23138351378356,-160.2886187639368,-106.31770343861274,-45.37103558531295
-332.4806559641854,-187.52320828455595,-39.844302538861655,-41.91830399608954
-227.02232985542764,-158.73591647301367,-38.0,-40.53945164769217
-320.7367064872713,-236.2982471438184,-40.836260492245586,-67.41409750405106
-915.4328646628464,-230.43425664899718,-39.54278801730542,-49.95181186992686
-375.9330467922391,-105.43100341578113,-117.80408168858614,-63.93418616376327
-341.5741416018965,-224.49793243833554,-63.69514576692717,-54.57798761413621
-946.6869338628356,-145.49541992338325,-40.112992572358024,-56.409514956687865
-241.4538916860664,-123.8270293803423,-39.349979119609216,-39.32787523971716
-426.665422113754,-193.55113799142322,-40.68465251446463,-43.86995642685366
-410.62253066547237,-121.43562155213992,-41.9551475416752,-66.34283441436848
-236.53482622974883,-133.4268182139187,-41.341776618442836,-55.25972943478862
-324.0020617619299,-165.04976695872637,-73.86614678498748,-57.474408034674106
-966.207449868157,-79.98149264374968,-37.2248294965243,-59.610249685782065
-346.5379385513615,-182.96003837209008,-40.374736668865054,-86.37300056859058
-288.4192052265117,-214.82189716399017,-160.69487425112544,-52.24832823106704
-511.1409185505801,-153.13271772680636,-38.91970524553966,-47.86598895521369
-1259.0469337697539,-156.25250390520202,-75.13707213015294,-46.24982424718129
-380.10491540987925,-323.24565296381206,-59.84993146183052,-36.31123982741897
-319.8229751622191,-132.9848943507608,-38.72660372519305,-44.43607341425317
-308.4783260844194,-117.45954217806712,-37.29474303171343,-49.416558408157286
-285.4480839381525,-169.38210859077674,-34.07312440368984,-36.276390966453334
-241.39684497758557,-181.57249451118508,-54.26180225354743,-50.55378964510258
-271.8806688840473,-178.37765243634234,-38.82745074035666,-45.7391039490812
-303.9409802115098,-101.09946921466008,-40.653437758085154,-73.95198741206849
-290.7471395419841,-138.13945654310848,-43.14895237217608,-48.6016439342255
-267.5181922014434,-147.32750846652374,-59.22819567613201,-55.01555065366317
-287.48031318934267,-119.33014282515975,-37.0,-67.92564335040728
-242.44412089375336,-165.41185982835938,-156.59142198845097,-57.539421853616446
-300.4366785359223,-121.80502648223789,-64.50228361267327,-50.649668709688804
-295.1400488334055,-152.64809832167896,-166.93762393724592,-72.80439166222072
-918.0637200296329,-127.05265940040175,-71.3051166932004,-46.594844488134044
-655.6316717592397,-161.84343932083965,-141.81282346898962,-57.296807912977975
-272.27456638327294,-166.29025727033667,-38.0,-70.1726252856705
-297.2024924642837,-203.00822638262412,-39.0,-47.36588142381099
-1402.2448482914442,-269.7636331093886,-141.49597502849022,-46.25239048599462
-1011.0048841382303,-205.82081239018828,-40.924196577795236,-35.022172894765504
-297.2745222920762,-153.92094444673418,-96.78513168632296,-36.555799116648416
-269.79927567626623,-247.52207420112634,-53.04214191271061,-46.090562740743486
-269.4862018935628,-194.27787077930608,-58.662563972906625,-46.00431405444991
-294.0626342595462,-119.29451997737775,-77.06530746886057,-57.467355935784404
-291.8870642700419,-87.95740901373067,-42.3205570310623,-42.625275588021445
-302.6331280572207,-116.39300351033424,-211.72246461870444,-41.23374577219428
-302.5488771984446,-135.02989060937904,-37.0,-47.88186437457566
-302.3582785048179,-142.43177496371655,-136.06095906797168,-83.54365214043565
-313.01050061494914,-162.1478756291587,-37.05426485511212,-91.28745364468026
-291.0757504338412,-185.00120157448805,-169.20856161317695,-42.39598489558771
-251.40409643950542,-142.8769609120817,-61.52610193519445,-51.12901675189075
-277.5810985817741,-133.16958064516672,-168.1602498573162,-64.07509290018734
-319.9672271379652,-205.51456718843832,-60.3711444432259,-62.45773963803945
-273.371031959892,-232.40915836337533,-118.280023042823,-44.917196343129206
-314.63101352616786,-205.66564717090034,-45.043109640157084,-40.49795941746522
-455.0720159388901,-215.4488446770659,-40.68378796183262,-52.654885070799985
-288.37610042041626,-140.53500785451655,-40.25037401297138,-46.29442523460427
-288.98994303203403,-176.3938473362336,-168.1034965245789,-45.49828794349232
-621.3291918003043,-225.1166890469528,-129.24759632060056,-45.960728991933934
-217.30628571890387,-175.90617020630907,-39.63359826508011,-44.19631357306463
-231.21641381134035,-152.8847735201059,-52.82670450538378,-37.464550838856525
-326.42379013499124,-170.0525289212924,-157.48083804308013,-41.143107808926985
-266.71517973464057,-121.71560968915861,-73.02825220732903,-68.6898014016557
-1609.3450139021998,-194.3040627657458,-155.97664690595488,-66.57157203802088
-193.17969249259082,-306.56300427580265,-39.07704293010619,-44.7274150939246
-288.94599577833,-180.99408373775498,-97.7812720251003,-56.285577503767314
-229.0575481709921,-171.07443893093182,-57.07185507031973,-105.48983805595573
-273.120043590583,-221.12861434201108,-103.88515824882738,-47.09808637829958
-314.12337887334655,-216.09516948751093,-63.52345968592722,-43.94027538826995
-300.66066118276916,-251.19647364826898,-127.62409593879082,-42.00169446155017
-1275.7585675533046,-163.16828482542672,-99.08548664537507,-36.07719704292791
-577.7114087043046,-206.32468915318012,-42.51835867474527,-44.72554945288986
-270.96528528984004,-142.9067996271484,-64.94743609812616,-43.56251976386761
-531.0890871136684,-161.23312626026103,-65.17046633299776,-56.29432086259205
-241.8811382501089,-179.11233555078988,-59.04395451602152,-55.41572343378778
-328.0428088813684,-172.3335620143401,-62.07007485699013,-56.98968166867685
-208.38546407558016,-201.895209592702,-55.55907438196393,-65.48312110710904
-285.20779828335606,-131.62108303503373,-171.13039549699354,-36.49247230788699
-410.20422933588026,-269.4593222507985,-40.0,-47.3545487153316
-919.0060783442649,-160.50297963885592,-79.776365093966,-64.87735714096046
-305.93271283538814,-147.79260806410403,-120.57503034233824,-59.40377929108153
-313.87057457741105,-198.55303036687894,-123.32525739799175,-47.37587313391973
-356.69089210506223,-211.4413919626282,-157.50895118205597,-40.48892881864606
-276.5073343284148,-196.04935324620445,-53.252456434613954,-49.97869058306926
-905.2841536171179,-213.3796190497437,-40.36117075782092,-37.0
-198.82795506929716,-134.7623803667359,-83.07729039400502,-41.575611101745224
-234.53760474530628,-247.91040017986032,-141.04955194747333,-51.1623958471897
-190.18023925440548,-141.01049770189113,-41.0,-66.52872131419244
-227.3038666512208,-145.29618318379323,-41.70866685577269,-54.62649778881124
-189.7842341068455,-250.0685313580621,-43.209996561111566,-47.52753376652805
-193.0368936155975,-166.34352895638764,-87.82224388147314,-46.04347012327465
-202.65800713010253,-183.46741468180537,-136.07102006438612,-44.56914878760096
-896.0172406562882,-139.15478510299073,-61.19213694058195,-46.32084719127666
-212.9882188523412,-185.80407532862648,-42.0,-44.3657578310243
-200.0058328143075,-142.745877538395,-62.393765686948186,-82.25939358869677
-189.4989905732969,-232.86429690376175,-41.0,-58.70497396388379
-157.9608103202132,-139.15982795667034,-179.0849690475091,-53.025801717246104
-201.29673477429657,-142.39540304318183,-70.0606890955226,-47.288374227855584
-191.58406880129868,-145.3385928489414,-43.60444955630265,-44.89969712975836
-810.233295345599,-259.7894066432747,-44.493020270979414,-38.31708558982102
-172.0072578490107,-179.01575288278704,-108.72098119277739,-35.561742047997754
-206.36158331486624,-161.3658487856561,-39.0,-79.83242890897125
-168.21567621987197,-192.9841185145707,-89.33941861546191,-57.288144875525674
-213.4745593126931,-157.35892958663896,-43.26005965982587,-37.89611691824879
-212.37777804962178,-116.23120457547114,-159.24343533979945,-66.64340106832196
-147.89731930117,-161.97683936808698,-70.12245300075006,-46.55198464365434
-178.1525728135328,-133.60034293424218,-178.5421017516579,-48.63353822575498
-256.2517746976004,-225.26348264697123,-109.64375610732088,-37.233868753597136
-182.48446195336896,-174.7927276942401,-86.8593194436335,-36.40414125304401
-254.17217777413526,-184.1452887506033,-41.0,-37.662441526299766
-177.55040361210507,-155.7779596746617,-124.01142801189377,-69.55636151712565
-240.86702255847945,-142.91609460033573,-180.78165943701646,-42.778078663809005
-189.06313202364603,-182.88464887022235,-61.302394062864664,-46.03734794529564
-241.98005589989845,-196.37165109550406,-38.0,-44.915070574415296
-161.1477463446512,-157.7927099038971,-165.65150442796374,-58.329201786100306
-247.22709562663113,-272.72312186330373,-85.59740289043066,-81.55236884552731
-189.13100839509121,-227.0025204653531,-85.41720197891945,-47.16708000338415
-211.85899230708236,-214.68551076105155,-60.430846377746676,-57.41267281046316
-213.79667295863902,-253.76669986341216,-39.0,-84.54659681842678
-227.92689496469964,-227.28708466069548,-41.0,-75.25737375164947
-182.18706680745572,-235.91259061661924,-42.709346510182286,-36.08653283568168
-184.28853693970376,-225.40463734835453,-83.76913947935219,-75.97421292637405
-162.8677283058855,-221.93773747519336,-90.94637522802424,-58.60718175457733
-215.15707854016094,-140.06777275851283,-40.0,-56.90075717742058
-152.58754688873665,-173.67422261731343,-47.77625583531094,-49.016309885312914
-169.0056550225326,-139.8055136022617,-133.93521646134576,-65.24949447994803
-214.17970601716263,-152.30005766905958,-41.01640848953875,-51.55804848839299
-1051.3476835557813,-126.88648579815168,-120.89203857714968,-86.7826437078746
-205.11961010486235,-139.64429162126982,-190.63890549521432,-40.281901685802325
-171.05037698835622,-123.1494838446097,-60.840317548029326,-56.73607957117073
-161.80734754812124,-232.59314129214366,-43.37397720372345,-56.773212376021135
-212.88494019724408,-234.19964324054627,-84.89890656792696,-42.92606070597219
